,Unnamed: 0.1,Unnamed: 0,file_name,label
42,2174,50163,train_data/55eac1a702b64945926837cd7107ddb4.jpg,0
43,1337,50045,train_data/d8840fba0fbb407fb00fb5937c284ece.jpg,0
44,9010,66621,train_data/f7fedd66fabd4069ab5af8dfe954abe3.jpg,0
45,385,27063,train_data/fdfbc2edb00b488e9ef359ff0cbd9e98.jpg,0
46,12603,39381,train_data/04c88ac2625448148116c04a79b7c109.jpg,0
47,3115,42490,train_data/dbb628e56179440bbfc8071d983952ca.jpg,1
48,8227,64364,train_data/e4572fbadbc24813bad597f003762649.jpg,1
49,12575,55564,train_data/10e28e6fd6804fe7a26665999c3a0af3.jpg,1
50,15633,27455,train_data/3df0f0b061504b408c6b4ccbf77ca96f.jpg,0
51,8743,33352,train_data/cc71a8976ec148f487f61f4c2ab59597.jpg,1
52,3910,24773,train_data/c5bd4a1f28fc4a02a79b37b2b6e5e576.jpg,0
53,12549,76363,train_data/3d93c3e942fb478690c9c0e4edf91dd4.jpg,0
54,12019,29245,train_data/7ea77befad1c4aaf819dddd51a837caa.jpg,0
55,8935,21895,train_data/afe43f63c70a45d5b959412c14745257.jpg,0
56,18199,3693,train_data/bc89a811261249de8d7bd23b1ed021e1.jpg,0
57,12643,10992,train_data/5b422be2fd8d46149b47d61e38fd304d.jpg,1
58,8229,29019,train_data/3d3f901ea5be4556a260afc33b0fa272.jpg,0
59,2512,49864,train_data/81185a6d3cf64b67a060de74fc23f2b1.jpg,1
60,2221,46640,train_data/3a91073c0ab2461da3f020c2856eed7e.jpg,1
61,9693,70848,train_data/ba2ebf6bb5164968b0eca053fd1e3dcb.jpg,1
62,6688,60672,train_data/dab02cf1a9ba46b082a4384a3776fc53.jpg,1
63,19451,34197,train_data/114684dfc2bf4002bdfd1c2c00042b4a.jpg,0
64,1456,32255,train_data/929e9140ec764ea78200e9d8734baa34.jpg,0
65,15610,34479,train_data/e00952c5359c40a2acfb020e5f6597c2.jpg,0
66,9742,13424,train_data/89794d2395ff4326b815f5af8f1f2daf.jpg,1
67,6220,46010,train_data/3162ccfe3ec14adeb67046fa4a87efd6.jpg,1
68,2571,31870,train_data/7e9ca4a569a447f28bc2a412a83d3393.jpg,1
69,3821,15769,train_data/2ee41879004e479e97fe2058af690c7c.jpg,0
70,13475,60023,train_data/584445bee0ba4d788bd7bd94491d0922.jpg,0
71,1084,33853,train_data/497e8c02aded4a758ae7c95ee0ac902e.jpg,0
72,14549,30076,train_data/6e95bd774f1d4c2285aae1cd686d5c5c.jpg,1
73,13108,74001,train_data/c3d24619e54c414f93a9fec3d2067b10.jpg,0
74,19226,36421,train_data/77506f8b0f3e4c99a223b6ddeaedda4d.jpg,0
75,5277,56226,train_data/dbdc0ec43e674e0bb974cee2b8e781d4.jpg,1
76,17513,37516,train_data/9d01fd4e5e1e44c3b7b691f90e69b4df.jpg,1
77,14880,71736,train_data/50b7754eaa8240b3b4eef4575cdd5214.jpg,1
78,1034,16071,train_data/5e57d0ba100149108ea6e9d38f09a7c0.jpg,0
79,9492,32533,train_data/783a448820af4a8390770f87dd0c1248.jpg,0
80,15179,74512,train_data/a7cc56e1b8cd427181b8e6fa67ecbbaa.jpg,1
81,18682,64264,train_data/d09f88e653cb46f68eda318404ffa209.jpg,1
82,10885,70388,train_data/121c108e6f454afbbcd269c1f7c9b670.jpg,1
83,18631,69663,train_data/0005f20868734fa2b2898b92614e19c4.jpg,0
84,7346,15486,train_data/5aba21abda82447e9b6807073751f9e5.jpg,1
85,18005,14169,train_data/7346538b1688411597e470ffe14b4e9b.jpg,0
86,1866,65491,train_data/b68070ed488a422e9ef6f8abac449527.jpg,0
87,3707,20774,train_data/c81d368e8fd74caf8f5a6205a0af37be.jpg,1
88,12800,72965,train_data/0d04f0ef659d4399bd1cef50cb10a6d5.jpg,0
89,5022,69723,train_data/63f43faab4d84c98b0b1184fea0f99d5.jpg,0
90,10709,53703,train_data/32af1805238549409c49ef527619c990.jpg,0
91,7375,63424,train_data/461eba68fe8c4a8fa8ae6a567d215165.jpg,1
92,10072,34182,train_data/6bb7ebb8381e4406836071e301aa5f5c.jpg,1
93,4528,27978,train_data/f57a4da4805e496e830c19085d4530c9.jpg,1
94,11471,14303,train_data/eeb8c8b0d9194f168358ba74018ad8a9.jpg,0
95,18172,16607,train_data/11837f73fcb74b13b81d4b6f7f33bfd9.jpg,0
96,6141,31441,train_data/1f148ece02034016b20d232e8be9d0d2.jpg,0
97,6667,43623,train_data/51428875764c4d6b8d2630e8cac131f3.jpg,0
98,5809,76467,train_data/95b709c514bd450bbd45bac1e3e5d65e.jpg,0
99,7696,29119,train_data/63d6f51c9c22415d917d40159fdcb2d6.jpg,0
100,3725,61225,train_data/9c49a0a32a0c4b498b7a3bd630d02ed4.jpg,0
101,3559,30726,train_data/7f97a122829b48a6acfc3583a8ff1d72.jpg,1
102,16351,34996,train_data/77be8fc6df67463cbaed589daad5c997.jpg,1
103,1430,78966,train_data/f67f808d1e384a248180da4c1f08be18.jpg,1
104,8778,67124,train_data/4b7817f49aa94265afeeb8cd9cc1abbc.jpg,1
105,13256,71755,train_data/af660bec4c5d4069b98ec3c3ad685e01.jpg,0
106,8192,2782,train_data/7c7849d18d584330a335bb23cfacbde3.jpg,1
107,8272,237,train_data/6ef039fa8e1141b896a2727c18183705.jpg,0
108,12571,30808,train_data/e3b38b3123c84a1dbcb0f227f8db9d57.jpg,1
109,6428,6924,train_data/57b582ef4ed94abd95e7b5d3d4f74342.jpg,1
110,8980,47785,train_data/0a1fcaba49394d56aac39fa5d76af165.jpg,0
111,11276,42147,train_data/1e4074de80f740928edb38af59f6d243.jpg,0
112,17324,23198,train_data/5af955c43bbb48f7b3f35454b8a2c0c6.jpg,1
113,13523,28061,train_data/fc7a86f773e14846996fb47123fe49b1.jpg,0
114,13529,66654,train_data/05c11be36d6e469e9b59b977a2c0224b.jpg,1
115,4068,20933,train_data/9a8c6b015f11481fb854a3aebe7c33f7.jpg,0
116,11570,71571,train_data/14d3d114cce5445980a68a22dac92443.jpg,0
117,14408,67204,train_data/39c1f29ba1df4fee8d1572efd22d576e.jpg,1
118,4205,29247,train_data/2ad243debf8c412d9616b7a73d105048.jpg,0
119,8058,15217,train_data/68f0828f8df343faa34b8cd87545439e.jpg,0
120,7092,73808,train_data/8f356ed05b174272be039013564e15eb.jpg,1
121,5502,373,train_data/71d589d4a93a4ae6890c343e01da477e.jpg,0
122,12529,681,train_data/f3997fa121b64f95ba883a3dc74dbe96.jpg,0
123,18255,49436,train_data/6dbe3556391049ed976a9a886f277fa5.jpg,1
124,6692,7339,train_data/8e702dbec08b4135b4c9f6e18b2da58f.jpg,0
125,2420,75942,train_data/a48f56d1eb3e436e8fdf18d46b22361a.jpg,1
126,19363,19200,train_data/24f60480784043feb704c478b460b9ec.jpg,1
127,13884,26758,train_data/487f92df897846bfa12b77b585672366.jpg,1
128,1512,73051,train_data/49080c962c2c4bdda25a454608121a25.jpg,0
129,7920,11052,train_data/bc2908fac593451aafae65949fbd2eb9.jpg,1
130,11614,31421,train_data/40afa27536ed47d885fedc7bae1baa72.jpg,0
131,13416,2757,train_data/4be8595f796043459d832f9ccbccd46d.jpg,0
132,15474,79073,train_data/b3ea52fc97334d3290fd6bb670547303.jpg,0
133,2020,49991,train_data/dd029b6700314dffbd003fafd33c817a.jpg,0
134,11218,30234,train_data/bac58b8a1a12498493fcf0a32bff1d91.jpg,1
135,5160,74908,train_data/dcbea68c9dac48a1a0ada459f817efa4.jpg,1
136,7628,61139,train_data/5ddfcb8050f042b58d5cc0d9e5442f44.jpg,0
137,5000,65676,train_data/b6a891c06555475c9ac4d95f87c20c12.jpg,1
138,9198,37151,train_data/2c3256f9be87446685044213a924ef84.jpg,0
139,4401,26344,train_data/4b0c9189c4204cff81a3fb4fed21fd0d.jpg,1
140,18654,47959,train_data/0ced7ace0f8442279e379d37764cb62f.jpg,0
141,5371,66671,train_data/2b24bb6f533445f9895b99542824a358.jpg,0
142,9926,52228,train_data/bac51328eb724c179fbca7277c7dcd60.jpg,1
143,12027,31507,train_data/421c0b41a83c4128ad04af8718b68fc3.jpg,0
144,3295,28585,train_data/3c36113842b344f5ab09787818ea21db.jpg,0
145,2973,29573,train_data/f7db094245dd4633bed712b27e622338.jpg,0
146,8991,28558,train_data/25382b5d8b5d4435b09b2ebca2765e7b.jpg,1
147,11545,39914,train_data/b24dcdebc8c0443aaa8ded862bcc8b28.jpg,1
148,3522,77663,train_data/2b9fb3da497345839783e7ed314de0c7.jpg,0
149,803,8270,train_data/d6649eae7ec74563b8d639e165108827.jpg,1
150,9038,57318,train_data/4bd2dda0a81b4055afd4539efee75737.jpg,1
151,738,29271,train_data/959ad31fa4bb498b9757cbf3351b3d09.jpg,0
152,7921,12424,train_data/e9cf15ab889e438abeed7e96415bc355.jpg,1
153,17384,70508,train_data/564ccd2c70b04568920f4c3129128d6d.jpg,1
154,9458,32424,train_data/83cd2955c35443c88985e9a436d03e24.jpg,1
155,1092,13951,train_data/db8b07166f1a49b588aef510a165cdfd.jpg,0
156,7780,12111,train_data/d1c86e7f1c004dd7b6cf4ed48853ed07.jpg,0
157,11067,76649,train_data/8724a0fdc8844510bbcfa50c1538fc26.jpg,0
158,19826,40898,train_data/060e4a2128e04f5a9d692112c3a4444d.jpg,1
159,6730,76060,train_data/f60d38e7a45b430b984c26d9f58a8114.jpg,1
160,8178,77970,train_data/9b2f8b4edfd24eb1a7a6171af6f1ba90.jpg,1
161,5701,20465,train_data/54cd03cdeb8345438b62e98c7c2d9dee.jpg,0
162,11759,69722,train_data/90e9a2f5f8f04313a2694f58fd25554d.jpg,1
163,8914,79398,train_data/3daf53318fca4b4c97b15b04157f128d.jpg,1
164,6903,66723,train_data/56e262a5bf384212a047fc5b7a2ff434.jpg,0
165,5332,49654,train_data/7ae9fac5ceb644fc9c3d8ed067fd8155.jpg,1
166,19702,36891,train_data/30dd231069dc48d0b968c782f0bbc2d3.jpg,0
167,9409,61257,train_data/b0fe52d0962542f6b12581cf5cbb3389.jpg,0
168,9444,15959,train_data/49bf71e80752426796a68808aa08a969.jpg,0
169,9194,14293,train_data/6ce2726abb604156922369a6d38780e8.jpg,0
170,10240,17588,train_data/d2772c9adc074a5cbe0fd187e8e1c232.jpg,1
171,2676,16234,train_data/8c58ee63767f49599d2052511a8ad720.jpg,1
172,4614,53613,train_data/cdee440d987f47e180642576390ed7f5.jpg,0
173,14728,30520,train_data/9bac402b75a648a5958de8336b29fa37.jpg,1
174,18344,50834,train_data/319dabd1a18947acb04b06720cbe393b.jpg,1
175,447,71239,train_data/a2027fa6034a4902b7059d14cf1ca1df.jpg,0
176,15238,68360,train_data/df46c2b3ff244cfc9212a507172a37dd.jpg,1
177,17425,10361,train_data/1ff8822361c048a6a4e510647962c8f5.jpg,0
178,9626,41533,train_data/58b27d1ab1e4489e8660b5154eba0a2d.jpg,0
179,4980,77723,train_data/c3d06bab5c7f4907ab682a4320b13aa1.jpg,0
180,14975,10241,train_data/9766a08330c7488d90684942dfbf4aa3.jpg,0
181,17464,38033,train_data/4605ec178a304d15897590cc28f5c90d.jpg,0
182,6153,45804,train_data/eaa48c3cdc6344728c8a977c25b630ca.jpg,1
183,6868,55825,train_data/772bd34ff56f436fac967a84b3dca987.jpg,0
184,15931,39393,train_data/f6d3f3d3033948438edad7fda12d8472.jpg,0
185,19187,66360,train_data/0caa01018ad2421082e26245ba0a6c82.jpg,1
186,18482,61058,train_data/f53c654877bb49dca351caea0ea9b3a6.jpg,1
187,15391,47898,train_data/84612dbee6d14ae2aac734b759215cc0.jpg,1
188,1768,21391,train_data/bd0ea2301d7a45ef98aac046ec5de21e.jpg,0
189,6512,55503,train_data/8663fd79015e4efb8f8c698896f5a84e.jpg,0
190,10815,25222,train_data/5571c6ea3c664bb0bc5cfcc567911df1.jpg,1
191,14886,69477,train_data/35c78a2ea2ab4acb9195a16d879c9018.jpg,0
192,15258,34784,train_data/1f6e005cd505436c93ada0735417732d.jpg,1
193,13585,4456,train_data/7f492e6b4d6c473397341f9a9668da49.jpg,1
194,10399,6973,train_data/f0cce086377b48f68438790e78f52f6f.jpg,0
195,15510,4179,train_data/a263e686625b42bb93051df91cae515f.jpg,0
196,3826,19002,train_data/c1b5510b533e4861b477190b315a2855.jpg,1
197,18695,45782,train_data/f6363f0b67954d3a8efd72ee4dcc2787.jpg,1
198,15017,68095,train_data/d1f69ef630c8436c8624943e144f6902.jpg,0
199,14457,59563,train_data/df7b53e01cc94651b70a8fe23f6c0e08.jpg,0
200,5654,65397,train_data/6d494d01c33e40e98be90b04fafcd896.jpg,0
201,12792,44665,train_data/5fcbff3d46c740b590fb1da2312014c1.jpg,0
202,3578,35015,train_data/48b0afa905414704b1078f3a34978608.jpg,0
203,6814,46106,train_data/a7c1615859ae487f8d5d9530e613dd4c.jpg,1
204,7791,29614,train_data/e2758056f91f40648dda06296303e487.jpg,1
205,7439,32621,train_data/ba53bbcb4a284dcc8be2a9db5a264658.jpg,0
206,4115,33244,train_data/7ebc62fa210b438e8adc94ea88530ded.jpg,1
207,4325,73012,train_data/691ae57466504d67b25b245392443561.jpg,1
208,8242,3826,train_data/9cce7f054d274625a047b6a5cfea09ad.jpg,1
209,8043,67871,train_data/338ac7563eb84751805900b944034efc.jpg,0
210,4013,64195,train_data/adf11b9087ad4ca8aa71f256f196b9c9.jpg,0
211,14045,61333,train_data/10939a0d72984ee88f56e816c871c978.jpg,0
212,14200,42435,train_data/6b97c9043efe4681ba4928e3d652e218.jpg,0
213,19131,3251,train_data/7c61d2a88a604e958d84774fa1b95989.jpg,0
214,9539,31622,train_data/e8ffea5f2af14a128d2cd29f5540226f.jpg,1
215,14585,57216,train_data/1fb236df26954e709b5b3d8f1cb702ef.jpg,1
216,2754,5173,train_data/7fd40cef30ac4a2da6060bf062cc7efd.jpg,0
217,9750,74204,train_data/06570c810df24839bab4c35ed5918705.jpg,1
218,10383,13644,train_data/8d1e17e728df4a78a46d0882a1bd3266.jpg,1
219,10761,6314,train_data/3b42bce32be24e4a8bafcc063f43cf72.jpg,1
220,4199,8466,train_data/7ea99034220c4637a75ef0902536f26c.jpg,1
221,11198,41699,train_data/e9ef75a18b824285928ed0a35c3f866e.jpg,0
222,8565,24465,train_data/ca40e6d6cc544c97bf32c259fe777450.jpg,0
223,11199,2495,train_data/f9c39bd1aecd4c879c468abf1930c762.jpg,0
224,2937,16554,train_data/a82c82e0e26e4cdab182c0ec31134350.jpg,1
225,1297,11047,train_data/70213276bf3e46ecbe208a11b22c0cb4.jpg,0
226,1527,58236,train_data/aa5afbc951a44157a8c9fa1bb4003b77.jpg,1
227,5566,62186,train_data/23a13a65cb60481d88dd1fb3138009e4.jpg,1
228,14614,12824,train_data/32355a2ba6ef4ba2a99112562fcc1c6c.jpg,1
229,6482,58803,train_data/61af83aab3bc41bda083bd88c90afbe7.jpg,0
230,7070,9994,train_data/5aabb0143bc748dda1ed0e58845a1f6f.jpg,1
231,5945,59573,train_data/7b9b04047b904502b4b96d0ef7e0ac3e.jpg,0
232,13714,73337,train_data/b4fc3aaa43b344e0a1298fdd2214a0c7.jpg,0
233,3168,26894,train_data/0ffbbc14a6904be591d35ff5aa14080c.jpg,1
234,17740,12990,train_data/defbe1995b2042d6a2da98d19c94657e.jpg,1
235,10824,78388,train_data/af8d64972e10468a919ec4f3c44412cd.jpg,1
236,7677,37698,train_data/5d57694982764fbab8607029fbc4b392.jpg,1
237,1962,45545,train_data/dc3359f6f1bd4b2ca5f112369a8231fb.jpg,0
238,15188,27705,train_data/d2274d9c47ab45e19aa4ad4155d52a74.jpg,0
239,13444,39639,train_data/3f1d00d1134d412f8ad996bccc5ab555.jpg,0
240,3314,77731,train_data/798e8cdea1684f0c95cf4f66eaab68ce.jpg,0
241,14699,21111,train_data/9ca49d7fe2ed4c9a91f68df89ea41ff1.jpg,0
242,8406,52019,train_data/27851c7a9af041279874d37b76f51ba9.jpg,0
243,9188,70117,train_data/18fb286ae7464612ad257e80dbe4a52b.jpg,0
244,6301,46758,train_data/c4ac39fa3d714d13a77ad844a1cc9adf.jpg,1
245,16102,16910,train_data/f9ca6fd3c397463abb8270671e12a92b.jpg,1
246,4518,33421,train_data/798639f842474d9695690379ffb5d5dc.jpg,0
247,14029,58101,train_data/a9f4cc25f2724f808a874ce9e34b6e41.jpg,0
248,3958,79636,train_data/585bc6ed3c1145bf8b60b9e0d8db43f1.jpg,1
249,11102,8085,train_data/9f42d19aced44947a99160535446c279.jpg,0
250,6824,74834,train_data/dea97a19d21a4936a25bcfb4a01308c4.jpg,1
251,7841,13108,train_data/3f11276c0997429dbd4094b8e0da06cf.jpg,1
252,16058,25487,train_data/f9a25f256d14490183b581c677eaca8a.jpg,0
253,5357,458,train_data/f698b93cb7124ac2b51f0c813fa93584.jpg,1
254,2380,56900,train_data/b1815d9dd15f46c79cb477f6c78f551b.jpg,1
255,2386,27878,train_data/f12191910815463789e1b2871f033ad0.jpg,1
256,2129,48501,train_data/ad6e79f1df3e44f795c2eb293b094626.jpg,0
257,16786,47430,train_data/2eee3e9c541c41abb502a6dc3b890542.jpg,1
258,11625,76275,train_data/39b916242f1345c6ab0e8ce1e7d60000.jpg,0
259,18275,10629,train_data/e113768cd2684ba29118352f28b4d6af.jpg,0
260,7899,39416,train_data/73ca6cecb4fa491b9aad2502b8102921.jpg,1
261,19665,70056,train_data/834b559389ca4254b6222addfc9fe8a7.jpg,1
262,15637,34286,train_data/a81c9b9adcfa468bb977c41bc5e717fe.jpg,1
263,8142,69874,train_data/911f8ae9d8054a208a167035e92f1706.jpg,1
264,18280,73315,train_data/b8fc7f96b24040658bd7b91d37aa28e0.jpg,0
265,10431,29892,train_data/7d5575e9592e493db3f5ffeaff9a22cb.jpg,1
266,8091,20814,train_data/e085556f34384b20a70f0f6754132c51.jpg,1
267,6874,2320,train_data/c20d17d95e1e4050ac8bd609d0e46824.jpg,1
268,15511,16174,train_data/9f6a1e64478d482490681309ba631cdc.jpg,1
269,7348,78767,train_data/3e16959f7516485985bdcf98adfe5167.jpg,0
270,3048,55636,train_data/c9545b39e52548aebc6805f8080c194a.jpg,1
271,474,47488,train_data/e6fb23d62fe44088ab8e20ab22edb44d.jpg,1
272,9056,77805,train_data/91e710364f82425488e6ecf3c1014d33.jpg,0
273,3721,20663,train_data/0cb7ce17cc5440beb8c978aaff5e2b28.jpg,0
274,6245,40354,train_data/53de30e1995a4a56ae17e3de3fe75a3c.jpg,1
275,3922,70336,train_data/84b6d937710f4d3087c2f5fa03b8f740.jpg,1
276,606,66028,train_data/a2a3a2aa29034ff5a08ec9905e594c85.jpg,1
277,15765,1048,train_data/be2cd475ed3d432e95065c65f0a2ea4c.jpg,1
278,15576,31446,train_data/8e29211b390d4ccb9d5e613061aa2162.jpg,1
279,15273,38824,train_data/f36bf1d604c541ea8e2b98c255856abe.jpg,1
280,6844,54299,train_data/440a5221734648268bf2aeb299e5497d.jpg,0
281,16791,7007,train_data/8b7733eb15314bbd89200f5e0ed48a20.jpg,0
282,5921,62925,train_data/83a0a8a77d124220afbd4bb9ba3481af.jpg,0
283,503,68912,train_data/e95fee12ebd34081b5f2f45505b0cac2.jpg,1
284,980,8615,train_data/592f021d204a44888c0e75a35ec842c2.jpg,0
285,18145,15184,train_data/864a3c3cad794a40ae230f5f64780266.jpg,1
286,16051,22520,train_data/f35332efc7d64810bf78f185b2beabde.jpg,1
287,13742,59759,train_data/a7b1fb23ed1649abbd7b93d6cd4739ce.jpg,0
288,17061,21267,train_data/4b54300d14a440048854b7690f57231f.jpg,0
289,7359,28309,train_data/bf566e1f391e43aa940fec1a26d6891e.jpg,0
290,1114,53789,train_data/6186228c7d684cfeaa8bbc96015b7e34.jpg,0
291,3571,23690,train_data/28c320865b174ceaa2f5046115ae936d.jpg,1
292,351,67989,train_data/b3c64b24f58d4e25b12bc809fff96911.jpg,0
293,12477,37316,train_data/593a770937874576a62bf865665843b4.jpg,1
294,7462,31418,train_data/68796cee55fe476a9287664971903c8a.jpg,1
295,718,58723,train_data/ee60803b33924024b97b37b2d5f06011.jpg,0
296,18462,77565,train_data/9213bdb04f7848d2aaeb2e58f4609932.jpg,0
297,3100,17095,train_data/e2cd25167f0a4bd98794f9ea9baad162.jpg,0
298,322,15967,train_data/a8af3b348bc84c19a0c71ae8ae8e3b75.jpg,0
299,5903,26159,train_data/55f6040e139743c2878b3e86635b9c00.jpg,0
300,7144,52206,train_data/e1746ac62ed84406ba6c359763363e91.jpg,1
301,15427,60322,train_data/3f4c76986f0b441c9f195025cd34bf5a.jpg,1
302,12107,26624,train_data/2f4e3d0c5e49445eb949aebddd215967.jpg,1
303,9616,58332,train_data/16188590e50b4744ab072b8a90fd08df.jpg,1
304,18228,44650,train_data/5aaf1ae700804509a8746dbab164c9f5.jpg,1
305,1489,36529,train_data/6b04c11b786c4061a9ca0de97382b39a.jpg,0
306,16512,76510,train_data/5de99167fb6a4d12a64b74ddddf69c9a.jpg,1
307,13677,46822,train_data/6ef9df7b60ec4c759e3d88dbb2b1d2ef.jpg,1
308,18518,44971,train_data/b4fb060e21234867b2253f0f35008b0b.jpg,0
309,6392,50166,train_data/718c304e43b5432ca4a7829a081a43ef.jpg,1
310,18396,78222,train_data/eb58e4c6d88742ae8fc0143a3dd0e6ae.jpg,1
311,14578,20260,train_data/cdfb6ecb1aa24d1a85be16ca6fef76f1.jpg,1
312,11433,13238,train_data/1506287bc1fc4b5eafa9a183af6d6a50.jpg,1
313,8416,8790,train_data/d43dfa848a1545bfade258d8ff5eb2a9.jpg,1
314,4740,78420,train_data/d8726e52e30c4d7e9b99c3a600e27338.jpg,1
315,18601,35594,train_data/9d80eaaa38b7437ebcb0c555a49bb518.jpg,1
316,993,66768,train_data/8399c10ced1240edba2688637bc081e8.jpg,1
317,13995,23962,train_data/1fc0f97359574da9a6df1521a514c4c1.jpg,1
318,3125,35559,train_data/c90a0c341ef2419cbbd1e933add5f1f2.jpg,0
319,2579,4810,train_data/40a5075ecbc84779805a0d9ca3ac4199.jpg,1
320,7395,37945,train_data/c1fb4106653a46679044c3485956c0a3.jpg,0
321,10657,62923,train_data/e4b1426bd4c44b679560cdace440e488.jpg,0
322,15532,45275,train_data/34a6ed6affc049b5a10b2161fb42b0fe.jpg,0
323,16649,28684,train_data/52efa9e192f54e88be02eccda0faf825.jpg,1
324,4572,30738,train_data/7de6e77666cb4153a54fd69ceb1aff31.jpg,1
325,5846,74266,train_data/55ece2cebe8240408fd5c0be8aa96a96.jpg,1
326,4293,1967,train_data/6e9ba4da7d0d4614830833e32a8b3dc6.jpg,0
327,7660,33767,train_data/9192a5f484724f0288ae1461b18491cd.jpg,0
328,14381,52324,train_data/fea1abd5ffc84c8d92fa45904e813d39.jpg,1
329,14873,76709,train_data/a27043af0f53444f8326e99485d708bd.jpg,0
330,9515,18425,train_data/bc994ddbc55c47e1aec8392f8f5a8e63.jpg,0
331,936,7246,train_data/cf3a772ae34b45fe80968eaaf7a1563d.jpg,1
332,19173,40200,train_data/f2401920780144349a9cd3ac045342dd.jpg,1
333,12263,70413,train_data/9fc78f5b371d4b3d88913e64b09a4823.jpg,0
334,16421,59549,train_data/7f12bf666e54431aa2ddf86a289c2b79.jpg,0
335,8865,71807,train_data/7b5b6821bb3643fda80b85fc48d08506.jpg,0
336,8839,22721,train_data/442a1ba99a8441a8b704ad71f814d459.jpg,0
337,15496,16141,train_data/f56f25aa97db4b98831b8237b8a2387e.jpg,0
338,856,30468,train_data/3aacca8fbb0e4c9ba33efc294486e430.jpg,1
339,16961,43165,train_data/a591b5b308574f0da0476831e92fca36.jpg,0
340,5115,32094,train_data/7a76ecb715824801a75414b9e743d477.jpg,1
341,11324,43844,train_data/8e11b90cea394549b85c1f4402437720.jpg,1
342,6826,23491,train_data/a5f5a031585d4f1082bbc45f1618b5ad.jpg,0
343,9785,7952,train_data/f912356f04ef4078aa0ff0119dddf48f.jpg,1
344,812,14365,train_data/6139755c140b4bec95e083a2b24c9335.jpg,0
345,119,34800,train_data/b38072bc66014f0a9db61da1e031495e.jpg,1
346,7302,65340,train_data/9407ad2102f64ee79086a8b32851a3d6.jpg,1
347,4413,11668,train_data/86ae21bf3ecd4099b8426e2bde241633.jpg,1
348,11248,3761,train_data/fe67da725e9b4f21bb331523af217f0c.jpg,0
